学科,书本,标题,题干,是否有图片,图片路径,掌握程度,标签,答案,历次反馈,预留空间,首次做题时间
数学,基础30讲,基础30讲-例16-37,将函数$f(x)=\arctan\frac{1 + x}{1 - x}$展开为$x$的幂级数.,n,基础30讲-例16-37,*,错题、端点,"首先求导：
\begin{align*}
f'(x)&=\left(\arctan\frac{1 + x}{1 - x}\right)'\\
&=\frac{1}{1 + \left(\frac{1 + x}{1 - x}\right)^2}\cdot\frac{(1 - x)+(1 + x)}{(1 - x)^2}\\
&=\frac{(1 - x)^2}{2(1 + x^2)}\cdot\frac{2}{(1 - x)^2}\\
&=\frac{1}{1 + x^2}\\
&=\frac{1}{1 - (-x^2)}\\
&=\sum_{n = 0}^{\infty}(-1)^n x^{2n}, -1 < x < 1
\end{align*}
然后对\(f'(x)\)逐项积分：
\begin{align*}
\int_{0}^{x}f'(t)dt&=\int_{0}^{x}\left[\sum_{n = 0}^{\infty}(-1)^n t^{2n}\right]dt\\
&=\sum_{n = 0}^{\infty}(-1)^n\int_{0}^{x}t^{2n}dt\\
&=\sum_{n = 0}^{\infty}\frac{(-1)^n}{2n + 1}x^{2n + 1}, -1 < x < 1
\end{align*}
则\(f(x)=f(0)+\sum_{n = 0}^{\infty}\frac{(-1)^n}{2n + 1}x^{2n + 1}=\frac{\pi}{4}+\sum_{n = 0}^{\infty}\frac{(-1)^n}{2n + 1}x^{2n + 1}, -1 < x < 1\)。
在\(x = 1\)处，\(\sum_{n = 0}^{\infty}\frac{(-1)^n}{2n + 1}x^{2n + 1}\)虽然收敛，但函数\(f(x)=\arctan\frac{1 + x}{1 - x}\)无定义，所以成立范围不能扩大到\(x = 1\)。
在\(x = -1\)处，\(\sum_{n = 0}^{\infty}\frac{(-1)^n}{2n + 1}x^{2n + 1}\)收敛，而\(f(x)=\arctan\frac{1 + x}{1 - x}\)在\(x = -1\)处右连续，于是
\[
f(-1)=\lim_{x\to -1^{+}}f(x)=\lim_{x\to -1^{+}}\left[\frac{\pi}{4}+\sum_{n = 0}^{\infty}\frac{(-1)^n}{2n + 1}x^{2n + 1}\right]=\frac{\pi}{4}+\sum_{n = 0}^{\infty}\frac{(-1)^{n + 1}}{2n + 1}
\]
所以有
\[
\arctan\frac{1 + x}{1 - x}=\frac{\pi}{4}+\sum_{n = 0}^{\infty}\frac{(-1)^n}{2n + 1}x^{2n + 1}, -1\leqslant x < 1
\]",2026-06-07:对,11cm,2026-05-01
数学,基础30讲,基础30讲-例16-39,将函数$f(x)=1 - x^2(0\leq x\leq \pi)$展开成余弦级数，并求级数$\sum_{n = 1}^{\infty}\frac{(-1)^{n + 1}}{n^2}$.,n,基础30讲-例16-39,*,错题、粗心,"因为是余弦级数，将$f(x)$延拓成$[-\pi,\pi]$上的偶函数，则$b_n = 0, n = 1,2,\cdots$，
\begin{align*}
a_0&=\frac{2}{\pi}\int_{0}^{\pi}(1 - x^2)dx = 2\left(1 - \frac{\pi^2}{3}\right)\\
a_n&=\frac{2}{\pi}\int_{0}^{\pi}f(x)\cos nxdx=\frac{2}{\pi}\left(\int_{0}^{\pi}\cos nxdx - \int_{0}^{\pi}x^2\cos nxdx\right)\\
&=\frac{2}{\pi}\left(0 - \int_{0}^{\pi}x^2\cos nxdx\right)=\frac{-2}{\pi}\left(\left.\frac{x^2\sin nx}{n}\right|_{0}^{\pi}-\int_{0}^{\pi}\frac{2x\sin nx}{n}dx\right)\\
&=\frac{2}{\pi}\cdot\frac{2\pi\cdot(-1)^{n + 1}}{n^2}=\frac{4\cdot(-1)^{n + 1}}{n^2}, n = 1,2,\cdots
\end{align*}
故
\[
f(x)=1 - x^2\sim S(x)=\frac{a_0}{2}+\sum_{n = 1}^{\infty}a_n\cos nx = 1 - \frac{\pi^2}{3}+\sum_{n = 1}^{\infty}\frac{4\cdot(-1)^{n + 1}}{n^2}\cos nx(0\leq x\leq \pi)
\]
取$x = 0$，得$1 = 1 - \frac{\pi^2}{3}+\sum_{n = 1}^{\infty}\frac{4\cdot(-1)^{n + 1}}{n^2}$，于是$\sum_{n = 1}^{\infty}\frac{(-1)^{n + 1}}{n^2}=\frac{\pi^2}{12}$.","2026-05-16:错、公式忘记、带公式出错,2026-05-27:提示、傅立叶级数公式忘记,2026-06-21:提示、傅立叶级数公式记错了",15cm,2026-05-02
数学,基础30讲,基础30讲-习16-4,"若级数$\sum_{n = 2}^{\infty}\left[\sin\frac{1}{n}-k\ln\left(1 - \frac{1}{n}\right)\right]$收敛，则$k = $（  ）.
(A) $1$
(B) $2$
(C) $-1$
(D) $-2$",n,基础30讲-习16-4,***,不严谨,"利用泰勒展开式
\begin{align*}
\sin\frac{1}{n}-k\ln\left(1 - \frac{1}{n}\right)&=\frac{1}{n}-\frac{1}{6n^{3}}+o\left(\frac{1}{n^{3}}\right)+\frac{k}{n}+\frac{k}{2n^{2}}+o\left(\frac{1}{n^{2}}\right)\\
&=\frac{1 + k}{n}+\frac{k}{2n^{2}}+o\left(\frac{1}{n^{2}}\right).
\end{align*}
若级数收敛，则$1 + k = 0$，即$k = -1$，应选 (C).",,10cm,2026-05-02
数学,基础30讲,基础30讲-习16-9,设正项数列$\{a_n\}$单调减少，且$\sum_{n = 1}^{\infty} (-1)^n a_n$发散，试问级数$\sum_{n = 1}^{\infty} \left(\frac{1}{a_n + 1}\right)^n$是否收敛？并说明理由.,n,基础30讲-习16-9,*,错题、不严谨,"由正项数列$\{a_n\}$单调减少知$\lim_{n \to \infty} a_n$存在，记为$a$，$a\geq 0$，且对任意$n \in \mathbf{N}_+$都有$a_n \geq a$. 从而$\frac{1}{a_n + 1} \leq \frac{1}{a + 1}(n = 1, 2, \cdots)$. 另一方面，已知$\sum_{n = 1}^{\infty} (-1)^n a_n$发散，故$a > 0$. 因若$a = 0$，则由莱布尼茨判别法知$\sum_{n = 1}^{\infty} (-1)^n a_n$应收敛. 既然常数$a > 0$，故等比级数$\sum_{n = 1}^{\infty} \left(\frac{1}{a + 1}\right)^n$的公比$\frac{1}{a + 1} < 1$，$\sum_{n = 1}^{\infty} \left(\frac{1}{a + 1}\right)^n$收敛. 由比较判别法知$\sum_{n = 1}^{\infty} \left(\frac{1}{a_n + 1}\right)^n$亦收敛.",,9cm,2026-05-02
数学,基础30讲,基础30讲-习16-11,判别级数$\sum_{n = 2}^{\infty} \ln\left[1 + \frac{(-1)^n}{\sqrt{n}}\right]$的敛散性.,n,基础30讲-习16-11,*,错题,"这是交错级数，但不易判别$\{|u_n|\}$的单调性，因此不能使用莱布尼茨判别法. 为了能掌握一般项$u_n = \ln\left[1 + \frac{(-1)^n}{\sqrt{n}}\right]$的阶数，需使用泰勒公式.
由泰勒公式得，
\[
\ln\left[1 + \frac{(-1)^n}{\sqrt{n}}\right] = \frac{(-1)^n}{\sqrt{n}} - \frac{1}{2n} + o\left(\frac{1}{n}\right),
\]
由比较判别法，$\lim_{n \to \infty} \frac{\frac{1}{2n} - o\left(\frac{1}{n}\right)}{\frac{1}{n}} = \frac{1}{2}$，而级数$\sum_{n = 2}^{\infty} \frac{(-1)^n}{\sqrt{n}}$是（条件）收敛的，故原级数发散.",2026-06-17:错、级数敛散性判别的泰勒展开法,15cm,2026-05-02
数学,基础30讲,基础30讲-习16-12,求幂级数$\sum_{n = 1}^{\infty}\frac{[3 + (-1)^n]^n}{n}\cdot x^n$的收敛域。,n,基础30讲-习16-12,*,错题、不规范,"分析：$\lim_{n \to \infty}\sqrt[n]{\vert a_n\vert}=\lim_{n \to \infty}\frac{3 + (-1)^n}{\sqrt[n]{n}}$不存在。
$\lim_{n \to \infty}\left|\frac{a_{n + 1}}{a_n}\right|=\lim_{n \to \infty}\frac{[3 + (-1)^{n + 1}]^{n + 1}}{n + 1}\cdot\frac{n}{[3 + (-1)^n]^n}=\lim_{n \to \infty}\frac{[3 + (-1)^{n + 1}]^{n + 1}}{[3 + (-1)^n]^n}\cdot[3 + (-1)^{n + 1}]\cdot\frac{n}{n + 1}$不存在（因为当$n$为奇数，且$n \to \infty$时，$\frac{n}{n + 1} \to 1$，$\frac{[3 + (-1)^{n + 1}]^{n + 1}}{[3 + (-1)^n]^n} \to +\infty$，$3 + (-1)^{n + 1} \to 4$）。
但$\lim_{n \to \infty}\sqrt[n]{\vert a_n\vert}$及$\lim_{n \to \infty}\left|\frac{a_{n + 1}}{a_n}\right|$都不存在，并不能判定原级数的收敛半径一定不存在。
解：现考虑原级数的奇、偶项级数。
由于$a_n=\frac{[3 + (-1)^n]^n}{n}=\begin{cases}\frac{4^n}{n},&n为偶数\\\frac{2^n}{n},&n为奇数\end{cases}$，故原级数的奇、偶项级数分别为$\sum_{k = 1}^{\infty}\frac{2^{2k - 1}}{2k - 1}\cdot x^{2k - 1}$与$\sum_{k = 1}^{\infty}\frac{4^{2k}}{2k}\cdot x^{2k}$。
①由比值判别法求出级数$\sum_{k = 1}^{\infty}\frac{2^{2k - 1}}{2k - 1}\cdot x^{2k - 1}$的收敛半径$R_1 = \frac{1}{2}$，级数$\sum_{k = 1}^{\infty}\frac{4^{2k}}{2k}\cdot x^{2k}$的收敛半径$R_2 = \frac{1}{4}$，则原级数的收敛半径$R = \min\{R_1,R_2\}=\frac{1}{4}$。
②当$x = \frac{1}{4}$时，原级数化为$\sum_{n = 1}^{\infty}\frac{[3 + (-1)^n]^n}{n}\cdot\frac{1}{4^n}$，且$\frac{[3 + (-1)^n]^n}{n}\cdot\frac{1}{4^n}=\begin{cases}\frac{1}{(2k - 1)\cdot2^{2k - 1}},&n = 2k - 1\\\frac{1}{2k},&n = 2k\end{cases}$。
由于$\sum_{k = 1}^{\infty}\frac{1}{(2k - 1)\cdot2^{2k - 1}}$收敛，$\sum_{k = 1}^{\infty}\frac{1}{2k}$发散，因此$\sum_{n = 1}^{\infty}\frac{[3 + (-1)^n]^n}{n}\cdot\frac{1}{4^n}$发散。
③当$x = -\frac{1}{4}$时，原级数为$\sum_{n = 1}^{\infty}\frac{[3 + (-1)^n]^n}{n}\cdot\frac{(-1)^n}{4^n}$，且$\frac{[3 + (-1)^n]^n}{n}\cdot\frac{(-1)^n}{4^n}=\begin{cases}-\frac{1}{(2k - 1)\cdot2^{2k - 1}},&n = 2k - 1\\\frac{1}{2k},&n = 2k\end{cases}$。
由于$-\sum_{k = 1}^{\infty}\frac{1}{(2k - 1)\cdot2^{2k - 1}}$收敛，$\sum_{k = 1}^{\infty}\frac{1}{2k}$发散，故$\sum_{n = 1}^{\infty}\frac{[3 + (-1)^n]^n}{n}\cdot\frac{(-1)^n}{4^n}$发散。
综上，幂级数的收敛域为$(-\frac{1}{4},\frac{1}{4})$。","2026-05-20:对,2026-06-11:对",19cm,2026-05-02
数学,基础30讲,基础30讲-习16-13,"求幂级数$\sum_{n = 1}^{\infty}(\frac{1}{2n + 1} - 1)x^{2n}$在区间$(-1, 1)$内的和函数$S(x)$。",n,基础30讲-习16-13,***,找错久,"设
\[
S(x)=\sum_{n = 1}^{\infty}(\frac{1}{2n + 1} - 1)x^{2n},\ S_1(x)=\sum_{n = 1}^{\infty}\frac{x^{2n}}{2n + 1},\ S_2(x)=\sum_{n = 1}^{\infty}x^{2n}
\]
则
\[
S(x)=S_1(x)-S_2(x),\ x\in(-1, 1)
\]
由于
\[
S_2(x)=\sum_{n = 1}^{\infty}x^{2n}=\frac{x^{2}}{1 - x^{2}}
\]
\[
[xS_1(x)]'=\sum_{n = 1}^{\infty}x^{2n}=\frac{x^{2}}{1 - x^{2}},\ x\in(-1, 1)
\]
因此
\[
xS_1(x)=\int_{0}^{x}\frac{t^{2}}{1 - t^{2}}dt=-x+\frac{1}{2}\ln\frac{1 + x}{1 - x}
\]
又由于
\[
S_1(0)=0
\]
故
\[
S_1(x)=
\begin{cases}
-1+\frac{1}{2x}\ln\frac{1 + x}{1 - x},&|x|\in(0, 1)\\
0,&x = 0
\end{cases}
\]
因此
\[
S(x)=S_1(x)-S_2(x)=
\begin{cases}
\frac{1}{2x}\ln\frac{1 + x}{1 - x}-\frac{1}{1 - x^{2}},&|x|\in(0, 1)\\
0,&x = 0
\end{cases}
\]","2026-05-23:半对、不规范,2026-06-04:半对、粗心",14cm,2026-05-02
数学,基础30讲,基础30讲-习16-15,将函数$f(x)=\frac{1}{x^{2}-3x + 2}$展开成$x$的幂级数，并指出其收敛区间.,n,基础30讲-习16-15,*,错题、粗心,"\begin{align*}
f(x)&=\frac{1}{x^{2}-3x + 2}=\frac{1}{1 - x}-\frac{1}{2 - x}=\frac{1}{1 - x}-\frac{1}{2}\cdot\frac{1}{1-\frac{x}{2}}\\
\end{align*}
由麦克劳林展开式知
\[
\frac{1}{1 - x}=1 + x + x^{2}+\cdots+x^{n}+\cdots=\sum_{n = 1}^{\infty}x^{n - 1},x\in(-1,1)
\]
\[
\frac{1}{1-\frac{x}{2}}=1+\frac{x}{2}+\left(\frac{x}{2}\right)^{2}+\cdots+\left(\frac{x}{2}\right)^{n}+\cdots=\sum_{n = 1}^{\infty}\left(\frac{x}{2}\right)^{n - 1},x\in(-2,2)
\]
从而有
\begin{align*}
f(x)&=\frac{1}{x^{2}-3x + 2}=\sum_{n = 1}^{\infty}x^{n - 1}-\frac{1}{2}\sum_{n = 1}^{\infty}\left(\frac{x}{2}\right)^{n - 1}\\
&=\sum_{n = 1}^{\infty}\left(1-\frac{1}{2^{n}}\right)x^{n - 1},x\in(-1,1)
\end{align*}",2026-05-26:对,11cm,2026-05-02
数学,基础30讲,基础30讲-习16-17,将幂级数$\sum_{n = 1}^{\infty}\frac{(-1)^{n - 1}}{(2n - 1)!2^{2n - 2}}x^{2n - 1}$的和函数展开成$x - 1$的幂级数.,n,基础30讲-习16-17,*,错题、公式记错,"令$S(x)=\sum_{n = 1}^{\infty}\frac{(-1)^{n - 1}}{(2n - 1)!2^{2n - 2}}x^{2n - 1}=2\sum_{n = 1}^{\infty}\frac{(-1)^{n - 1}}{(2n - 1)!}(\frac{x}{2})^{2n - 1}=2\sin\frac{x}{2},-\infty<x<+\infty$，利用三角函数公式展开，得
\begin{align*}
S(x)&=2\sin\frac{x}{2}=2\sin\frac{1 + x - 1}{2}=2\left(\sin\frac{1}{2}\cos\frac{x - 1}{2}+\cos\frac{1}{2}\sin\frac{x - 1}{2}\right)\\
&=2\sin\frac{1}{2}\sum_{n = 0}^{\infty}\frac{(-1)^{n}}{(2n)!}\left(\frac{x - 1}{2}\right)^{2n}+2\cos\frac{1}{2}\sum_{n = 0}^{\infty}\frac{(-1)^{n}}{(2n + 1)!}\left(\frac{x - 1}{2}\right)^{2n + 1},-\infty<x<+\infty
\end{align*}","2026-05-31:错,2026-06-12:对",11cm,2026-05-04
数学,基础30讲,基础30讲-例17-3,已知直线$L$是直线$L_0$：\[\begin{cases}2x - z - 3 = 0\\y - 2z + 4 = 0\end{cases}\]在平面$x + y - z = 5$上的投影方程，求$L$的表达式。,n,基础30讲-例17-3,*,错题、知识点,设过直线$L_0$的平面束方程为$(2x - z - 3) + \lambda(y - 2z + 4) = 0$，即\[2x + \lambda y - (2\lambda + 1)z + 4\lambda - 3 = 0\]，其中$\lambda$为待定常数. 此平面与平面$x + y - z = 5$垂直的条件是\[2\cdot1 + \lambda\cdot1 - (2\lambda + 1)\cdot(-1) = 0\]，解得$\lambda = -1$，故直线$L$为\[\begin{cases}2x - y + z - 7 = 0\\x + y - z = 5\end{cases}\],"2026-05-24:半对、粗心,2026-06-16:对",10cm,2026-05-05
数学,基础30讲,基础30讲-例17-4,"设有直线$L_1:\frac{x - 1}{1}=\frac{y - 5}{-2}=\frac{z + 8}{1}$与$L_2:\begin{cases}x - y = 6\\2y + z = 3\end{cases}$，则$L_1$与$L_2$的夹角为（  ）.
(A) $\frac{\pi}{6}$
(B) $\frac{\pi}{4}$
(C) $\frac{\pi}{3}$
(D) $\frac{\pi}{2}$",n,基础30讲-例17-4,***,其他方法,"应选 (C).
直线$L_1$的方向向量为$\tau_1=(1, -2, 1)$，直线$L_2$的方向向量为
\[
\tau_2=\begin{vmatrix}
\boldsymbol{i} & \boldsymbol{j} & \boldsymbol{k}\\
1 & -1 & 0\\
0 & 2 & 1
\end{vmatrix}=-\boldsymbol{i}-\boldsymbol{j}+2\boldsymbol{k}
\]
从而直线$L_1$和$L_2$的夹角$\varphi$的余弦为$\cos\varphi=\frac{|\tau_1\cdot\tau_2|}{|\tau_1||\tau_2|}=\frac{3}{\sqrt{6}\cdot\sqrt{6}}=\frac{1}{2}$，因此$\varphi=\frac{\pi}{3}$.",,5cm,2026-05-05
数学,基础30讲,基础30讲-例17-7,"设函数$z = f(x, y)$在点$(0, 0)$附近有定义，且$f_{x}'(0, 0) = 3$，则曲线$\begin{cases}z = f(x, y)\\y = 0\end{cases}$在点$(0, 0, f(0, 0))$处的法平面方程为\underline{\quad\quad\quad}。",n,基础30讲-例17-7,*,错题、函数偏导,"应填$x + 3z - 3f(0, 0) = 0$。
曲线$\begin{cases}z = f(x, y)\\y = 0\end{cases}$可写成参数式：$\begin{cases}x = t\\y = 0\\z = f(t, 0)\end{cases}$，则
$\tau=(x_{t}', y_{t}', z_{t}')|_{t = 0}=(1, 0, f_{x}'(0, 0)) = (1, 0, 3)$。
故所求法平面方程为$x + 3z - 3f(0, 0) = 0$。",2026-06-21:其他方法、化为参数式求切向量,7cm,2026-05-05
数学,基础30讲,基础30讲-例17-8,"求曲面$z - e^{z} + 2xy = 3$在点$(1, 2, 0)$处的切平面方程\underline{\quad\quad\quad}。",n,基础30讲-例17-8,*,错题、粗心,"应填$2x + y - 4 = 0$。
令$F(x, y, z) = z - e^{z} + 2xy - 3$，则$\boldsymbol{n}=(F_{x}', F_{y}', F_{z}')|_{(1, 2, 0)}$，其中
$F_{x}'|_{(1, 2, 0)} = 2y|_{(1, 2, 0)} = 4$，$F_{y}'|_{(1, 2, 0)} = 2x|_{(1, 2, 0)} = 2$，$F_{z}'|_{(1, 2, 0)} = (1 - e^{z})|_{(1, 2, 0)} = 0$。
故切平面方程为$4(x - 1) + 2(y - 2) + 0\cdot(z - 0) = 0$，即$2x + y - 4 = 0$。",2026-05-19:对,4cm,2026-05-05
数学,基础30讲,基础30讲-例17-9,"设$f$可微，则曲面$\mathrm{e}^{2x - z} = f(\pi y - \sqrt{2}z)$是（  ）.
(A) 旋转抛物面
(B) 双叶双曲面
(C) 单叶双曲面
(D) 柱面",y,基础30讲-例17-9,*,错题,"设$F = f(\pi y - \sqrt{2}z) - \mathrm{e}^{2x - z}$，则曲面上任一点处的法向量为
\[
\boldsymbol{n}=(-2\mathrm{e}^{2x - z}, \pi f', -\sqrt{2}f' + \mathrm{e}^{2x - z})
\]
设某定向量$\boldsymbol{\tau}=(a, b, c)$（$a, b, c$不同时为零）与$\boldsymbol{n}$垂直，即
\[
\boldsymbol{n}\cdot(a, b, c)=-2a\mathrm{e}^{2x - z}+\pi bf'+(-\sqrt{2}f' + \mathrm{e}^{2x - z})c\equiv 0
\]
解得$a = \frac{c}{2}$，$b = \frac{\sqrt{2}}{\pi}c$，令$c = 1$，则$a = \frac{1}{2}$，$b = \frac{\sqrt{2}}{\pi}$，这样曲面上任一点处的法向量$\boldsymbol{n}$均与定向量$\left(\frac{1}{2}, \frac{\sqrt{2}}{\pi}, 1\right)$垂直，这说明该曲面是柱面.",2026-06-01:对,8cm,2026-05-05
数学,基础30讲,基础30讲-例17-13,"设$\boldsymbol{F}(x,y,z)=xy\boldsymbol{i}-yz\boldsymbol{j}+zx\boldsymbol{k}$，则$\text{rot }\boldsymbol{F}(1,1,0) = \underline{\quad\quad\quad}$.",n,基础30讲-例17-13,*,错题、知识点,"记三元向量函数$\boldsymbol{F}(x,y,z)=(P,Q,R)$，则
\[
\text{rot }\boldsymbol{F}(x,y,z)=\begin{vmatrix}
\boldsymbol{i} & \boldsymbol{j} & \boldsymbol{k}\\
\frac{\partial}{\partial x} & \frac{\partial}{\partial y} & \frac{\partial}{\partial z}\\
P & Q & R
\end{vmatrix}
\]
其中$P = xy$，$Q = -yz$，$R = zx$，于是
\[
\text{rot }\boldsymbol{F}(1,1,0)=\begin{vmatrix}
\boldsymbol{i} & \boldsymbol{j} & \boldsymbol{k}\\
\frac{\partial}{\partial x} & \frac{\partial}{\partial y} & \frac{\partial}{\partial z}\\
xy & -yz & zx
\end{vmatrix}_{(1,1,0)}=(y\boldsymbol{i}-z\boldsymbol{j}-x\boldsymbol{k})\big|_{(1,1,0)}=\boldsymbol{i}-\boldsymbol{k}
\]",2026-06-09:对,6cm,2026-05-06
数学,基础30讲,基础30讲-习17-1,"设直线$L:\begin{cases}x + y - z + 1 = 0\\x - y + 3z + 3 = 0\end{cases}$，平面$\pi:x - 2y - z + 3 = 0$，则直线$L$（  ）.
(A) 平行于$\pi$
(B) 在$\pi$上
(C) 垂直于$\pi$
(D) 与$\pi$相交但不垂直",n,基础30讲-习17-1,***,其他方法,"先将直线
\[
L:\begin{cases}x + y - z + 1 = 0\\x - y + 3z + 3 = 0\end{cases}
\]
化为点向式方程.
由①$+$②可得$\frac{x + 2}{-1} = z$；
由①$-$②可得$\frac{y - 1}{2} = z$.
因此所给直线化为
\[
\frac{x + 2}{-1} = \frac{y - 1}{2} = \frac{z}{1},
\]
其方向向量为$\tau = (-1, 2, 1)$.
又所给平面的法向量为$n = (1, -2, -1)$，有$\tau \parallel n$，因此$L \perp \pi$，故选 (C).",,5cm,2026-05-06
数学,基础30讲,基础30讲-习17-2,"在曲线$\begin{cases}x=t\\y=-t^{2}\\z=t^{3}\end{cases}$的所有切线中，与平面$x + 2y + z = 4$平行的切线（  ）.
(A) 只有1条
(B) 只有2条
(C) 至少有3条
(D) 不存在",n,基础30讲-习17-2,*,错题、不严谨,"曲线在$t_0$处的切向量为$\tau=(1, -2t_0, 3t_0^{2})$，该切线与平面$x + 2y + z = 4$平行$\Leftrightarrow \tau$与该平面的法向量$\boldsymbol{n}=(1, 2, 1)$垂直$\Leftrightarrow \tau\cdot\boldsymbol{n}=0\Leftrightarrow 1 - 4t_0 + 3t_0^{2}=0\Leftrightarrow t_0 = 1$或$t_0 = \frac{1}{3}$.
将$t_0 = 1, t_0 = \frac{1}{3}$代入曲线方程可得点$(1, -1, 1)$和点$(\frac{1}{3}, -\frac{1}{9}, \frac{1}{27})$，再代入平面方程知两点均不在平面上，符合题意. 故与平面平行的切线只有2条.",2026-06-06:对,6cm,2026-05-06
数学,基础30讲,基础30讲-习17-5,直线$L:\frac{x - 1}{1} = \frac{y}{1} = \frac{z - 1}{-1}$在平面$\pi:3x - y + 3z = 5$上的投影直线$L_0$的方程为\underline{\quad\quad\quad}.,n,基础30讲-习17-5,***,其他地方,"欲求直线$L$在已给平面$\pi$上的投影直线$L_0$，应先求过$L$且与$\pi$垂直的平面$\pi_1$. 为此先将$L$的方程化为一般式方程：
\[
\begin{cases}
x + z - 2 = 0,\\
y + z - 1 = 0,
\end{cases}
\]
则过$L$的平面束方程为
\[
(x + z - 2) + \lambda(y + z - 1) = 0,
\]
其中与$\pi$垂直的平面$\pi_1$的法向量应满足
\[
3\times1 + (-1)\lambda + 3(1 + \lambda) = 0,
\]
可解得$\lambda = -3$，则$\pi_1$的方程为
\[
x - 3y - 2z + 1 = 0,
\]
因此$L$在$\pi$上的投影直线$L_0$的方程为
\[
\begin{cases}
3x - y + 3z = 5,\\
x - 3y - 2z + 1 = 0.
\end{cases}
\]",2026-06-11:半对、其他方法、直线方程化为一般式,8cm,2026-05-06
数学,基础30讲,基础30讲-习17-8,"设$u$是由方程$\mathrm{e}^{z + u}-xy - yz - zu = 0$所确定的$x,y,z$的隐函数，则$u = u(x,y,z)$在点$P(1,1,0)$处方向导数的最大值为\underline{\quad\quad\quad}.",n,基础30讲-习17-8,*,错题、粗心,"方向导数的最大值就是$|\mathrm{grad}\ u|_{P}|$. 由所给方程两边对$x$求偏导数，$u$视为$x,y,z$的函数，有
\[
\mathrm{e}^{z + u}\frac{\partial u}{\partial x}-y - z\frac{\partial u}{\partial x}=0,\frac{\partial u}{\partial x}=\frac{y}{\mathrm{e}^{z + u}-z}.
\]
当$x = 1,y = 1,z = 0$时$u = 0$，代入上式后，得$\left.\frac{\partial u}{\partial x}\right|_{P}=1$. 类似可得$\left.\frac{\partial u}{\partial y}\right|_{P}=1,\left.\frac{\partial u}{\partial z}\right|_{P}=0$. 所以
\[
\mathrm{grad}\ u|_{P}=(1,1,0),|\mathrm{grad}\ u|_{P}|=\sqrt{2}.
\]","2026-05-23:对,2026-06-07:对",9cm,2026-05-06
数学,基础30讲,基础30讲-例18-1,设$\Omega$是由平面$x + y + z = 1$与三个坐标平面所围成的空间区域，则$\underset{\Omega }{\iiint }(x + 2y + 3z)dxdydz = \underline{\quad\quad\quad}$.,y,基础30讲-例18-1,*,错题、计算、轮换对称性,"\textbf{\textcolor{red}{方法一}}
由轮换对称性知，
\[
\underset{\Omega }{\iiint }xdv=\underset{\Omega }{\iiint }ydv=\underset{\Omega }{\iiint }zdv
\]
则
\[
I=\underset{\Omega }{\iiint }(x + 2y + 3z)dv = 6\underset{\Omega }{\iiint }zdv
\]
记$\Omega:0\leq z\leq 1,(x,y)\in D(z)$，$D(z)$是过$z$轴上$[0,1]$中任一点$z$作垂直于$z$轴的平面截$\Omega$所得平面区域（平移到$xOy$平面上），其面积为$\frac{1}{2}(1 - z)^2$，于是由先二后一法（定限截面法），得
\begin{align*}
\underset{\Omega }{\iiint }zdv&=\int_{0}^{1}zdz\underset{D(z)}{\iint }dxdy=\int_{0}^{1}\frac{1}{2}(1 - z)^2dz\\
&=\int_{0}^{1}\frac{1}{2}(z - 2z^2 + z^3)dz\\
&=\frac{1}{2}\left(\frac{1}{2}z^2 - \frac{2}{3}z^3 + \frac{1}{4}z^4\right)\big|_{0}^{1}=\frac{1}{24}
\end{align*}
因此$I = 6\times\frac{1}{24}=\frac{1}{4}$.
\textbf{\textcolor{red}{方法二}}
同方法一，有$I = 6\underset{\Omega }{\iiint }zdv$.
记$\Omega:0\leq z\leq 1 - x - y,(x,y)\in D_{xy}$，$D_{xy}=\{(x,y)|0\leq x\leq 1,0\leq y\leq 1 - x\}$，于是由先一后二法（投影穿线法），得
\begin{align*}
\underset{\Omega }{\iiint }zdv&=\underset{D_{xy}}{\iint }\left(\int_{0}^{1 - x - y}zdz\right)dxdy=\underset{D_{xy}}{\iint }\frac{1}{2}(1 - x - y)^2dxdy\\
&=\frac{1}{2}\int_{0}^{1}dx\int_{0}^{1 - x}(1 - x - y)^2dy\\
&=\frac{1}{2}\int_{0}^{1}\left[-\frac{1}{3}(1 - x - y)^3\right]_{y = 0}^{y = 1 - x}dx\\
&=\frac{1}{6}\int_{0}^{1}(1 - x)^3dx=\frac{1}{24}
\end{align*}
因此$I = 6\times\frac{1}{24}=\frac{1}{4}$.",2026-05-30:对,13cm,2026-05-07
